account_id,client_id,iban,currency,opened_at,status
1139,575,RU11396924104502657420851,USD,2023-02-13 08:15:21,active
1140,575,RU11403094858870122258471,RUB,2022-02-09 11:30:07,blocked
1141,575,RU11417573454389559378511,RUB,2023-12-12 14:21:16,active
1142,576,RU11425022903814349343184,USD,2022-07-16 04:46:38,active
1143,576,RU11438996363699161854671,RUB,2024-05-09 12:27:52,closed
1144,577,RU11442307029488984622602,EUR,2022-10-11 16:16:58,active
1145,577,RU11457764534691318759662,RUB,2025-07-28 21:56:51,active
1146,577,RU11462399842192870735664,EUR,2025-03-02 16:32:36,active
1147,578,RU11475917498533837133491,RUB,2025-08-28 20:22:20,active
1148,578,RU11482538029285626288610,EUR,2023-07-18 08:48:04,active
1149,578,RU11496855986625165072084,EUR,2023-08-05 17:19:57,active
1150,579,RU11505988198515993530844,EUR,2025-08-27 07:38:04,active
1151,579,RU11512864930097018518518,USD,2026-01-03 15:27:47,blocked
1152,579,RU11524595015841389162657,USD,2023-03-09 12:18:05,active
1153,580,RU11532255484246981177067,USD,2023-10-17 09:51:55,active
1154,580,RU11543318103083876005449,RUB,2025-01-25 21:14:45,blocked
1155,580,RU11559513653396739257421,USD,2025-01-05 08:52:07,active
1156,581,RU11567965209877914923037,RUB,2024-08-10 10:40:06,active
1157,581,RU11572478072651527979674,USD,2023-09-30 11:54:31,active
1158,581,RU11588252455990722310387,RUB,2025-04-02 18:05:25,closed
1159,582,RU11593292684046293059601,EUR,2024-09-30 15:46:50,active
1160,583,RU11609233136987716183493,USD,2022-04-20 13:36:36,active
1161,583,RU11619710009360283041181,EUR,2023-09-16 14:47:16,active
1162,584,RU11623540765070218480455,RUB,2022-08-24 21:14:12,active
1163,584,RU11635801874523782044010,EUR,2025-03-27 12:38:56,active
1164,584,RU11645345216629227112999,EUR,2023-04-29 08:54:27,active
1165,585,RU11657852151252534426412,RUB,2024-10-22 22:17:44,active
1166,586,RU11669072622417071341263,EUR,2023-12-07 20:02:44,active
1167,586,RU11678728977703024072861,RUB,2023-02-27 16:43:37,blocked
1168,586,RU11684928331683978164777,EUR,2025-10-16 07:14:25,active
1169,587,RU11698327559689272676203,EUR,2022-09-19 16:29:42,active
1170,587,RU11701950470075802504200,RUB,2024-01-28 00:00:50,active
1171,587,RU11716525233134140991457,EUR,2022-05-18 14:14:20,closed
1172,588,RU11728717279488200516290,EUR,2023-01-10 20:02:23,active
1173,588,RU11736885063922658101130,USD,2024-12-25 21:30:29,blocked
1174,589,RU11743544411373157309526,EUR,2025-09-05 23:46:21,active
1175,590,RU11758713471429202614792,USD,2024-09-21 14:49:30,active
1176,590,RU11761932768657959755817,RUB,2023-01-26 07:14:38,closed
1177,591,RU11773041945115273380009,EUR,2025-06-06 01:32:26,active
1178,591,RU11788620910984632893393,USD,2024-07-07 05:13:30,active
1179,591,RU11796216924433895170677,EUR,2025-01-05 15:52:44,active
1180,592,RU11801388315300613930124,EUR,2024-07-31 08:43:29,active
1181,592,RU11811909209860145284955,EUR,2024-07-23 15:35:48,active
1182,593,RU11826350681593324692394,RUB,2022-05-28 10:38:03,active
1183,593,RU11838519663412624556476,EUR,2024-11-10 20:41:44,active
1184,593,RU11846968337691893887451,RUB,2023-09-04 15:52:52,active
1185,594,RU11859671786738857471858,EUR,2025-08-16 21:33:01,active
1186,594,RU11868172377903258147428,EUR,2023-09-12 08:20:33,active
1187,595,RU11872667010967611003665,RUB,2024-11-05 08:40:35,blocked
1188,595,RU11883695778061035191150,USD,2022-02-07 12:10:09,active
1189,596,RU11899217513935552921584,USD,2025-05-30 16:49:18,active
1190,596,RU11904250117486549640342,EUR,2023-01-29 19:41:43,active
1191,597,RU11915226191230168678049,RUB,2023-03-06 17:36:22,active
1192,598,RU11926151048201336913553,RUB,2024-09-13 03:19:57,active
1193,598,RU11937831795700769410438,EUR,2025-04-12 09:50:19,active
1194,598,RU11945610177139914805071,RUB,2023-09-16 10:19:35,active
1195,599,RU11958426250357793581984,EUR,2023-06-03 11:35:47,active
1196,600,RU11967658727389075808664,RUB,2023-05-07 17:14:53,active
1197,601,RU11976898115862011315510,EUR,2024-09-20 08:29:19,active
1198,602,RU11987524577280790969905,USD,2025-03-21 06:46:05,active
1199,603,RU11994333909710998985338,USD,2023-06-29 15:05:17,active
1200,603,RU12001146903705568961163,RUB,2025-03-18 11:53:48,active
1201,604,RU12016924243218391771496,EUR,2022-10-22 19:52:29,active
1202,605,RU12024670636707290243766,EUR,2023-04-06 03:16:26,active
1203,605,RU12031835104520788160153,RUB,2024-08-18 18:16:09,active
1204,605,RU12048860238956025498585,EUR,2025-01-10 12:48:55,active
1205,606,RU12054659435063970536743,EUR,2022-08-15 10:31:46,active
1206,606,RU12069818235012472277691,RUB,2022-07-26 15:48:10,blocked
1207,607,RU12076258306893801658454,USD,2025-06-19 09:29:08,active
1208,607,RU12088619741583843920608,RUB,2022-05-08 17:04:14,active
1209,607,RU12091243120606400675182,RUB,2022-03-05 08:07:18,active
1210,608,RU12109071704483363512074,RUB,2022-12-15 16:47:45,active
1211,608,RU12111114539107597117527,RUB,2022-12-17 19:39:05,active
1212,609,RU12128728546785097403458,EUR,2023-01-14 13:03:22,blocked
1213,609,RU12136239665783907637411,EUR,2023-11-13 21:14:17,active
1214,610,RU12144685814754077938489,EUR,2023-10-03 12:32:12,active
1215,611,RU12153411840593378267083,USD,2024-06-12 22:35:12,active
1216,611,RU12168394610910249964788,USD,2025-01-02 21:23:52,active
1217,611,RU12179536284561643527458,USD,2023-02-14 10:07:47,active
1218,612,RU12187393632898129687850,RUB,2023-05-13 08:13:59,active
1219,613,RU12198337718907768440995,EUR,2023-05-15 16:26:56,active
1220,614,RU12205387905868727234220,EUR,2024-06-18 09:08:10,active
1221,614,RU12217641807800552043395,EUR,2024-04-11 15:39:51,active
1222,614,RU12226110419815466234413,EUR,2023-06-26 03:09:37,active
1223,615,RU12236707477437702616803,RUB,2023-12-24 19:08:08,active
1224,616,RU12241203976557492765721,RUB,2024-02-12 06:27:34,active
1225,616,RU12259262680637165228462,EUR,2024-05-19 20:46:28,active
1226,617,RU12267290404416186199482,RUB,2024-01-11 09:55:18,active
1227,617,RU12276255049709414636519,EUR,2023-07-05 13:26:50,active
1228,618,RU12285526921525693342753,EUR,2025-10-24 17:01:17,active
1229,618,RU12294654724445340698894,RUB,2023-11-01 06:30:27,active
1230,619,RU12307222710503051630369,EUR,2024-10-25 01:43:23,active
1231,620,RU12314755222191654738699,EUR,2023-05-29 11:10:21,active
1232,620,RU12323900368598348154374,EUR,2022-08-13 01:23:54,active
1233,621,RU12332103884323618224259,USD,2024-08-04 23:19:40,active
1234,622,RU12342486874164403516634,USD,2024-08-11 14:00:14,active
1235,623,RU12357998888364524138945,EUR,2022-10-30 07:55:15,active
1236,623,RU12369566909434029115829,RUB,2022-10-06 14:18:36,active
1237,623,RU12371868485874177778193,USD,2024-02-08 22:00:26,active
1238,624,RU12388424020821576777593,EUR,2024-06-10 16:22:43,active
1239,624,RU12398814645304350038984,USD,2023-09-26 03:28:01,active
1240,625,RU12407523349359611530708,USD,2022-10-12 06:20:48,active
1241,625,RU12412702324410011770941,USD,2023-10-31 13:01:00,active
1242,626,RU12426969599457242817640,USD,2023-09-16 14:18:41,active
1243,626,RU12431867254192072751405,USD,2024-09-10 08:13:25,active
1244,627,RU12441545527403798067018,EUR,2023-02-05 10:16:52,active
1245,627,RU12459887639026063986191,RUB,2024-11-26 13:16:36,active
1246,627,RU12463824785805954725099,USD,2024-04-01 23:03:34,active
1247,628,RU12478926184321846952138,EUR,2025-05-27 19:35:05,blocked
1248,629,RU12482676686403352272842,EUR,2022-09-25 19:16:31,active
1249,630,RU12497301233264866738517,RUB,2022-12-06 05:34:02,closed
1250,630,RU12502631875407855791747,USD,2025-11-18 16:44:22,active
1251,630,RU12512372896662101445546,RUB,2025-10-16 19:10:17,active
1252,631,RU12529836279699276776956,EUR,2022-02-17 03:13:09,active
1253,631,RU12533687976046080182886,USD,2025-05-17 21:19:20,blocked
1254,632,RU12542543856920538623866,EUR,2023-06-27 05:40:37,active
1255,633,RU12556655694337876544662,RUB,2024-02-13 01:46:33,active
1256,634,RU12568671725325826945560,EUR,2025-12-27 20:23:56,active
1257,634,RU12576114007928607621508,RUB,2023-08-28 01:13:25,active
1258,635,RU12589858007167241596673,RUB,2023-06-10 14:22:35,active
1259,636,RU12591540712615756362668,RUB,2022-10-20 13:49:51,active
1260,636,RU12608780849248967827440,USD,2025-11-24 21:42:58,closed
1261,637,RU12618819336503683296138,EUR,2025-01-04 06:38:08,active
1262,637,RU12629410488798165582823,EUR,2024-03-18 13:10:54,active
1263,637,RU12635811582495976605714,EUR,2024-03-30 04:33:59,active
1264,638,RU12643954397524688237642,RUB,2025-03-21 20:09:08,active
1265,638,RU12659709143948884401902,RUB,2022-07-30 10:53:56,active
1266,639,RU12665523744338602586174,USD,2023-10-25 06:19:54,active
1267,639,RU12675465075770295731881,USD,2022-02-07 00:36:05,active
1268,639,RU12688252890489375329102,USD,2024-08-05 01:53:34,active
1269,640,RU12698666994449327425121,RUB,2025-04-12 11:06:00,active
1270,640,RU12709228101362615805863,RUB,2022-03-06 16:10:25,active
1271,641,RU12716911558279328251228,EUR,2025-03-07 17:55:13,blocked
1272,641,RU12721435412737932695321,EUR,2023-05-03 05:51:17,active
1273,641,RU12735959994409846634343,USD,2023-04-16 14:38:33,active
1274,642,RU12745688930183784232607,USD,2025-07-03 15:28:53,active
1275,643,RU12757448826035602375164,USD,2025-08-12 05:14:46,active
1276,643,RU12769761874212270720366,RUB,2022-03-11 11:18:31,blocked
1277,643,RU12771672969343130132214,EUR,2022-10-16 11:35:55,active
1278,644,RU12786654084316313068507,EUR,2022-11-13 07:03:54,active
1279,644,RU12799303992751402147585,USD,2022-01-25 05:20:18,active
1280,644,RU12809341578962827644824,USD,2024-12-06 22:18:15,active
1281,645,RU12812633069474951316588,USD,2024-10-21 15:27:13,active
1282,646,RU12822438191110885551689,USD,2025-07-08 00:50:44,active
1283,646,RU12833381339010911237962,EUR,2022-08-09 01:49:07,active
1284,647,RU12842889650161186706002,EUR,2024-11-22 22:59:27,active
1285,647,RU12853514428988926631241,EUR,2025-12-31 15:54:37,active
1286,648,RU12863564896905344300296,USD,2024-12-08 07:33:02,active
1287,648,RU12876535218848466238991,USD,2025-08-01 23:40:53,blocked
1288,649,RU12888075494126731209726,RUB,2024-08-31 06:59:45,active
1289,650,RU12896880794871254344266,RUB,2022-07-20 05:18:07,active
1290,650,RU12902691184252584340021,USD,2022-06-27 16:24:34,active
1291,651,RU12919811245955692752339,EUR,2023-05-24 13:33:27,active
1292,651,RU12923626878948577950617,EUR,2024-11-23 18:00:02,active
1293,651,RU12932000662574329601147,EUR,2024-04-13 01:13:30,active
1294,652,RU12941797849913718269681,RUB,2023-09-06 11:10:18,active
1295,653,RU12955325364785456828889,RUB,2025-08-07 22:06:12,active
1296,653,RU12968683942688822684288,RUB,2024-01-14 19:41:44,active
1297,653,RU12971621658753912067063,EUR,2023-08-26 20:04:08,active
1298,654,RU12982316716669795845104,USD,2023-11-09 05:20:34,active
1299,655,RU12995645068080219778681,EUR,2024-07-16 09:49:41,active
1300,655,RU13003932306564164597343,RUB,2025-04-06 04:00:35,closed
1301,656,RU13018927373486478232708,RUB,2024-06-02 14:27:05,active
1302,657,RU13029315449211568898176,USD,2025-12-03 00:40:40,active
1303,657,RU13039732884994192664076,USD,2024-09-27 15:05:59,active
1304,658,RU13042792461757085717147,RUB,2024-02-25 09:55:58,active
1305,658,RU13059036668187917070807,USD,2023-06-06 18:50:08,active
1306,659,RU13063654546789156224092,EUR,2022-04-18 18:46:52,active
1307,659,RU13073928914623360157212,EUR,2024-05-15 00:59:22,active
1308,660,RU13085927805766940671909,USD,2022-06-23 00:01:04,active
1309,661,RU13093966755342392493191,EUR,2024-08-18 22:33:57,active
1310,662,RU13103155151284253974411,RUB,2022-03-01 16:46:30,active
1311,662,RU13118505113779851785122,EUR,2022-01-10 04:01:40,active
1312,663,RU13126794921027525802897,RUB,2025-04-09 03:02:34,active
1313,663,RU13136984701429985652095,RUB,2022-02-24 16:10:22,active
1314,664,RU13147323635957779126824,USD,2025-12-26 21:45:22,active
1315,664,RU13157298467105634771178,EUR,2024-08-14 23:58:29,active
1316,665,RU13165419185775153371540,EUR,2024-08-09 15:42:01,active
1317,665,RU13179111442110446901228,USD,2025-11-29 06:42:18,active
1318,666,RU13182608124007454959812,EUR,2022-12-14 17:21:14,active
1319,666,RU13197825346794687978925,RUB,2023-08-27 10:31:54,closed
1320,667,RU13205242124574078328982,RUB,2023-11-02 16:18:23,active
1321,668,RU13214709925697201642109,RUB,2025-01-09 00:17:16,active
1322,668,RU13229687319759400081948,USD,2022-07-14 05:14:26,active
1323,669,RU13235171840074356577595,USD,2023-10-17 05:15:41,active
1324,669,RU13244115667392312789262,USD,2023-11-21 13:31:34,blocked
1325,670,RU13252899231435305906095,EUR,2024-10-30 14:55:09,active
1326,670,RU13262794886025353480354,RUB,2023-01-18 03:48:36,active
1327,671,RU13275273888618285473536,USD,2024-10-21 05:27:14,active
1328,671,RU13286939852017206033343,USD,2024-05-01 14:34:58,active
1329,671,RU13292002121068810413929,RUB,2023-04-22 18:01:24,active
1330,672,RU13301469337844440141372,EUR,2024-10-10 05:10:27,active
1331,672,RU13312445480850837871155,EUR,2022-11-06 18:32:03,active
1332,672,RU13322663114430965703269,EUR,2024-10-21 17:35:20,active
1333,673,RU13337151929591779862877,USD,2022-02-07 00:38:52,active
1334,673,RU13346196115759054309186,EUR,2022-09-25 17:19:49,active
1335,674,RU13354793478226447379861,RUB,2024-09-23 03:05:26,active
1336,675,RU13368033930432994086608,EUR,2023-12-29 21:55:11,active
1337,675,RU13378041054172277008828,EUR,2025-12-17 15:36:30,active
1338,676,RU13381895263004925018069,RUB,2024-04-04 05:45:30,active
1339,676,RU13399487086708166761545,RUB,2025-05-07 12:04:46,active
1340,676,RU13401829614400498568686,USD,2025-09-01 10:58:57,active
1341,677,RU13412389066892863048338,RUB,2025-12-18 03:10:21,blocked
1342,677,RU13426748297643984528339,RUB,2022-11-27 21:39:27,active
1343,678,RU13434123225345526813376,USD,2024-06-25 08:32:14,blocked
1344,678,RU13448400242756116537042,USD,2024-12-29 00:13:45,active
1345,679,RU13454829413754010546609,RUB,2022-09-06 06:14:17,blocked
1346,679,RU13462459879211239000064,EUR,2022-07-03 23:46:50,active
1347,679,RU13477363791952076275163,USD,2024-05-22 12:21:15,active
1348,680,RU13485103514090394113597,RUB,2022-06-26 02:23:00,active
1349,681,RU13494499068364402870094,USD,2025-03-19 21:33:02,active
1350,682,RU13504342404546090846313,EUR,2022-09-22 19:07:59,active
1351,682,RU13515125922516496328383,EUR,2025-12-17 04:02:24,active
1352,683,RU13529168253939851274837,EUR,2024-02-03 22:24:13,blocked
1353,684,RU13532244633166105234899,RUB,2022-05-13 01:25:17,active
1354,684,RU13542378765028000336847,USD,2024-08-27 09:33:56,active
1355,685,RU13559868964985841597224,EUR,2025-12-23 12:24:11,active
1356,686,RU13566559964431826183504,RUB,2023-05-14 04:30:35,active
1357,686,RU13576444766217180787641,EUR,2025-05-26 16:43:21,active
1358,686,RU13583330891605737452693,USD,2023-10-11 22:25:33,closed
1359,687,RU13599447917615296209577,EUR,2024-03-08 13:47:21,active
1360,688,RU13606989704994009422076,RUB,2024-01-31 13:56:54,active
1361,689,RU13614993255915137790377,USD,2024-12-24 05:05:16,active
1362,690,RU13627081988582925744454,EUR,2022-03-04 20:17:57,active
1363,690,RU13639043149525947401423,RUB,2022-05-05 15:43:12,active
1364,691,RU13644511071371335462635,RUB,2022-01-17 14:06:00,active
1365,691,RU13651331886031734177466,USD,2022-11-07 03:12:28,blocked
1366,691,RU13664095685692673052083,EUR,2024-12-16 02:13:33,active
1367,692,RU13677523511396829622036,USD,2025-06-01 15:27:15,active
1368,692,RU13683412722831081606940,USD,2023-06-16 11:28:55,active
1369,693,RU13699424234659588836553,USD,2022-10-27 15:57:40,active
1370,693,RU13707144818810587422432,RUB,2023-11-30 20:31:35,blocked
1371,693,RU13712047085864944166735,EUR,2025-11-19 19:50:47,active
1372,694,RU13721686353835281789364,RUB,2025-06-13 11:08:25,active
1373,695,RU13733185434914477591088,EUR,2023-08-04 00:55:28,active
1374,696,RU13747793046010578945783,EUR,2025-09-03 16:42:43,active
1375,697,RU13756374965376192845770,RUB,2025-09-13 17:54:03,blocked
1376,697,RU13769055706401857169451,USD,2024-08-30 15:40:59,blocked
1377,698,RU13771518043747288218105,EUR,2025-05-06 05:06:41,active
1378,698,RU13781748528330255575479,EUR,2024-12-29 20:31:35,active
1379,699,RU13794993437566517623696,RUB,2022-05-23 10:58:06,active
1380,700,RU13804568531427137181583,EUR,2022-12-29 01:41:37,active
1381,700,RU13818540576420370450123,RUB,2023-05-13 17:33:44,active
1382,700,RU13827514227718496667823,USD,2022-11-03 11:52:04,active
1383,701,RU13838978292639835422363,EUR,2023-12-30 21:26:01,active
1384,702,RU13842621938337467985607,RUB,2023-11-19 10:12:16,active
1385,703,RU13859971792727940244936,EUR,2023-02-13 23:06:13,active
1386,704,RU13862725213734259771179,RUB,2024-12-23 08:39:43,active
1387,705,RU13876859579847328200132,RUB,2025-03-20 20:23:40,closed
1388,705,RU13885673062524492140532,EUR,2025-07-22 17:50:43,active
1389,706,RU13894179840923023466319,USD,2023-03-20 08:35:44,active
1390,706,RU13909213929943422450810,RUB,2025-02-16 11:18:29,active
1391,706,RU13911568340275094429444,RUB,2024-11-27 19:53:01,active
1392,707,RU13926717064593263993474,EUR,2024-02-07 06:47:09,active
1393,708,RU13931110670717743831458,EUR,2022-05-05 04:48:43,active
1394,708,RU13948114781064002814128,USD,2025-03-02 04:20:53,active
1395,709,RU13951607624777130339812,EUR,2024-12-20 10:09:31,active
1396,709,RU13964303005052866053638,USD,2024-06-03 05:21:22,active
1397,710,RU13978041237298374836143,USD,2025-06-13 18:58:49,active
1398,710,RU13983103958385815094650,EUR,2024-01-30 18:30:07,active
1399,710,RU13994779114306194854662,EUR,2024-07-01 05:29:19,active
1400,711,RU14009012180292027551135,USD,2025-09-28 23:49:58,active
1401,711,RU14017805549837751126858,RUB,2025-10-28 16:29:19,active
1402,712,RU14023921258684485714248,RUB,2023-10-14 19:42:57,blocked
1403,712,RU14034683983137651426928,EUR,2023-08-16 13:45:38,closed
1404,713,RU14042593613800496812820,EUR,2022-01-22 16:05:59,active
1405,713,RU14051874801860359022519,RUB,2022-08-23 15:07:44,active
1406,714,RU14062823981666127465026,USD,2023-08-31 20:24:35,active
1407,715,RU14079810125869338875766,USD,2024-02-12 13:31:27,active
1408,716,RU14087675223708599640586,USD,2023-03-08 08:16:22,active
