client_id,first_name,last_name,birth_date,country,created_at
1942,Dmitry,Smirnov,1999-05-10,BY,2025-08-18 00:03:42
1943,Elena,Ivanov,1993-08-13,KZ,2024-06-16 03:04:31
1944,Petr,Volkova,1960-11-13,BY,2025-06-12 21:57:12
1945,Maria,Kuznetsova,1980-03-24,BY,2023-10-24 07:58:03
1946,Dmitry,Lebedev,1986-11-18,AM,2024-06-30 19:16:18
1947,Andrei,Morozova,1962-11-21,KZ,2022-08-27 18:01:28
1948,Maria,Morozova,1995-01-25,BY,2022-11-14 05:17:59
1949,Dmitry,Petrov,1994-09-01,KZ,2024-01-08 12:59:38
1950,Ivan,Kuznetsova,2000-07-04,AM,2022-05-25 20:17:43
1951,Petr,Petrov,1975-12-08,RU,2025-07-07 21:12:53
1952,Nikita,Sokolov,1962-05-29,KZ,2022-11-06 03:12:38
1953,Ivan,Popov,1985-06-18,KZ,2022-12-29 00:20:22
1954,Olga,Lebedev,1966-04-12,BY,2022-03-31 06:00:35
1955,Maria,Lebedev,1960-12-27,KZ,2023-05-23 14:56:44
1956,Dmitry,Popov,1974-02-01,RU,2022-07-20 14:36:04
1957,Elena,Popov,2002-11-27,RU,2023-08-28 06:42:22
1958,Anna,Sidorov,1978-06-14,AM,2023-11-03 09:36:32
1959,Sergey,Sidorov,1987-11-03,GE,2022-11-12 07:22:33
1960,Elena,Sokolov,1984-09-16,KZ,2022-01-12 13:30:23
1961,Petr,Sokolov,1965-09-27,BY,2024-07-28 14:23:24
1962,Anna,Lebedev,1989-07-04,GE,2025-09-27 20:25:13
1963,Sergey,Sokolov,2001-07-05,GE,2022-03-02 17:11:11
1964,Ivan,Volkova,2000-12-08,AM,2024-12-23 21:41:34
1965,Olga,Popov,1975-09-17,BY,2023-01-23 00:25:09
1966,Petr,Morozova,1998-10-06,BY,2023-08-21 13:21:01
1967,Petr,Morozova,1968-07-27,BY,2024-12-21 07:21:51
1968,Andrei,Smirnov,1974-03-03,AM,2025-10-03 00:03:58
1969,Elena,Volkova,1965-12-27,KZ,2025-11-12 16:09:04
1970,Sergey,Popov,1970-11-16,AM,2022-04-29 21:22:50
1971,Ivan,Lebedev,1989-03-31,BY,2023-12-02 12:06:43
1972,Petr,Volkova,1978-08-09,GE,2022-03-11 08:07:10
1973,Sergey,Ivanov,1966-07-26,BY,2023-08-16 02:30:34
1974,Maria,Popov,1977-06-10,BY,2022-02-28 16:20:29
1975,Andrei,Volkova,1970-04-15,KZ,2023-05-24 03:33:29
1976,Sergey,Sokolov,2001-05-22,RU,2022-05-09 05:38:09
1977,Elena,Smirnov,1999-04-09,KZ,2024-01-02 08:14:19
1978,Olga,Sidorov,1975-04-21,RU,2024-07-31 22:10:25
1979,Ivan,Sidorov,1986-05-22,RU,2024-04-10 13:20:22
1980,Dmitry,Sidorov,1966-12-17,RU,2024-11-18 06:40:26
1981,Olga,Sidorov,1999-07-14,AM,2022-10-04 10:05:33
1982,Anna,Ivanov,1979-05-24,BY,2024-12-18 08:26:17
1983,Andrei,Lebedev,1969-03-22,BY,2024-12-08 09:59:27
1984,Olga,Sokolov,1964-09-13,GE,2022-01-08 05:57:04
1985,Andrei,Popov,1978-02-05,KZ,2023-08-05 23:46:00
1986,Anna,Smirnov,1968-03-13,RU,2023-10-18 01:28:18
1987,Andrei,Ivanov,1990-03-30,KZ,2024-11-22 06:43:42
1988,Ivan,Smirnov,1968-08-31,KZ,2025-01-29 17:06:18
1989,Petr,Ivanov,1997-04-17,GE,2022-06-17 06:44:38
1990,Maria,Kuznetsova,1977-01-02,GE,2022-11-18 17:58:03
1991,Elena,Popov,1998-05-21,RU,2022-12-28 00:48:12
1992,Anna,Petrov,1991-12-28,AM,2022-09-27 17:04:51
1993,Andrei,Popov,1988-05-15,RU,2023-08-28 13:55:49
1994,Anna,Sokolov,1979-09-30,RU,2024-10-19 02:35:24
1995,Olga,Morozova,1993-02-06,RU,2022-04-15 14:17:29
1996,Anna,Popov,1987-01-19,GE,2024-02-16 01:32:38
1997,Ivan,Lebedev,1975-05-20,AM,2022-05-28 04:20:00
1998,Nikita,Kuznetsova,1994-11-10,KZ,2023-05-31 19:35:33
1999,Petr,Kuznetsova,2003-04-03,RU,2023-06-05 13:37:41
2000,Andrei,Morozova,2000-04-09,BY,2024-03-04 20:26:07
